epoch,accuracy,precision,recall,F1,AUC,expectedCE,maxCE,RMSCE,QWK,loss
47,0.09422589093446732,0.0531323179602623,0.0941900759935379,0.05763500928878784,0.4802733361721039,0.00717395544052124,0.00717395544052124,0.00717395544052124,-0.013498425483703613,3.302420366435689
48,0.09242808818817139,0.03468846157193184,0.0925053209066391,0.045367948710918427,0.47964993119239807,0.008767567574977875,0.008767567574977875,0.008767567574977875,-0.001240372657775879,3.3006784633533246
49,0.09263959527015686,0.06914316117763519,0.09265102446079254,0.0641084685921669,0.4802629053592682,0.05145314708352089,0.05145314708352089,0.05145314708352089,-0.0216444730758667,3.30064667501627
50,0.09708122164011002,0.047942690551280975,0.09710594266653061,0.05947444960474968,0.48002147674560547,0.052759092301130295,0.052759092301130295,0.052759092301130295,-0.004898786544799805,3.3007533086334604
51,0.09750422835350037,0.03726736456155777,0.09746994078159332,0.04460617154836655,0.48058438301086426,0.05121743679046631,0.05121743679046631,0.05121743679046631,-0.013331890106201172,3.3013483481560475
52,0.09168782085180283,0.06519077718257904,0.09169311821460724,0.06875161826610565,0.4807397723197937,0.04904767498373985,0.04904767498373985,0.04904767498373985,-1.0371208190917969e-05,3.3012474914492653
53,0.09538917243480682,0.045136626809835434,0.09534883499145508,0.048642467707395554,0.47947174310684204,0.050085339695215225,0.050085339695215225,0.050085339695215225,0.0011352300643920898,3.300059710258961
54,0.0967639610171318,0.058418720960617065,0.09673400968313217,0.05490154027938843,0.4805675446987152,0.05240139737725258,0.05240139737725258,0.05240139737725258,0.0006080865859985352,3.299732908581316
55,0.09496615827083588,0.05266009643673897,0.09494714438915253,0.05627040937542915,0.4794597625732422,0.050984956324100494,0.050984956324100494,0.050984956324100494,-0.0068160295486450195,3.299618117095251
56,0.09412013739347458,0.06500659883022308,0.09411491453647614,0.06626102328300476,0.4791652262210846,0.052938442677259445,0.052938442677259445,0.052938442677259445,-0.00012564659118652344,3.2996405102879836
57,0.09634094685316086,0.057039808481931686,0.09633805602788925,0.0636589378118515,0.48400911688804626,0.005006223917007446,0.005006223917007446,0.005006223917007446,-0.01224982738494873,3.300735524463172
58,0.09887901693582535,0.04501184821128845,0.09891774505376816,0.04739410802721977,0.4838988780975342,0.0027017444372177124,0.0027017444372177124,0.0027017444372177124,-0.006439685821533203,3.2999135185215924
59,0.09538917243480682,0.0469626747071743,0.09537952393293381,0.058587461709976196,0.48493415117263794,0.05063151195645332,0.05063151195645332,0.05063151195645332,-0.007783651351928711,3.300366967260934
60,0.0964467003941536,0.058090679347515106,0.09641687572002411,0.06126069277524948,0.4811394214630127,0.053290896117687225,0.053290896117687225,0.053290896117687225,-0.011292099952697754,3.29931256613756
61,0.09655245393514633,0.07115396112203598,0.09656006097793579,0.05879770591855049,0.4861316680908203,0.05200285464525223,0.05200285464525223,0.05200285464525223,-0.0031720399856567383,3.2992885612997727
62,0.0927453488111496,0.06372049450874329,0.09272774308919907,0.06636787950992584,0.47977662086486816,0.053384121507406235,0.053384121507406235,0.053384121507406235,-0.0015630722045898438,3.300046910690979
63,0.09031303226947784,0.06664986163377762,0.09034262597560883,0.06430666148662567,0.4849112927913666,0.048656728118658066,0.048656728118658066,0.048656728118658066,-0.013431072235107422,3.298532880905722
64,0.0939086303114891,0.04177574813365936,0.093998022377491,0.04115372896194458,0.4796937108039856,0.051387153565883636,0.051387153565883636,0.051387153565883636,-0.006224989891052246,3.299625309994184
65,0.09295685589313507,0.053871165961027145,0.09292437136173248,0.06068156287074089,0.479846715927124,0.05172170326113701,0.05172170326113701,0.05172170326113701,0.001043856143951416,3.2999295849485484
66,0.09486040472984314,0.059368204325437546,0.09484033286571503,0.061647772789001465,0.48068180680274963,0.05447465181350708,0.05447465181350708,0.05447465181350708,-0.007294893264770508,3.300170563199193
67,0.09528341889381409,0.04335023835301399,0.09527690708637238,0.04224978759884834,0.48195672035217285,0.05234282836318016,0.05234282836318016,0.05234282836318016,-0.008547186851501465,3.2994481891948344
68,0.0910532996058464,0.07685928046703339,0.09107726812362671,0.07146675884723663,0.4844995141029358,0.05024585500359535,0.05024585500359535,0.05024585500359535,-0.002777695655822754,3.3005547337927417
69,0.09115905314683914,0.052817195653915405,0.09117185324430466,0.05569705367088318,0.4802415370941162,0.05078477784991264,0.05078477784991264,0.05078477784991264,-0.0025643110275268555,3.2985657975960123
70,0.09443739056587219,0.06341861188411713,0.09444344788789749,0.05532033368945122,0.4848630428314209,0.0071252137422561646,0.0071252137422561646,0.0071252137422561646,-0.006917119026184082,3.2968008849019723
71,0.09718696773052216,0.05542556568980217,0.09714855998754501,0.046778786927461624,0.48374947905540466,0.004828937351703644,0.004828937351703644,0.004828937351703644,0.0018275976181030273,3.2979880125591174
72,0.09496615827083588,0.06315384060144424,0.09493987262248993,0.059682708233594894,0.48262161016464233,0.05189768597483635,0.05189768597483635,0.05189768597483635,-0.009728074073791504,3.2989035806478375
73,0.09486040472984314,0.0716448426246643,0.09483472257852554,0.06138552352786064,0.482512891292572,0.0528498999774456,0.0528498999774456,0.0528498999774456,-0.0015940666198730469,3.2990632734928034
74,0.09232233464717865,0.08307959884405136,0.09234224259853363,0.07408164441585541,0.48376789689064026,0.05208725854754448,0.05208725854754448,0.05208725854754448,-0.016149163246154785,3.2975126115602076
75,0.0947546511888504,0.0551622211933136,0.09474624693393707,0.06521731615066528,0.4834851324558258,0.0502137616276741,0.0502137616276741,0.0502137616276741,-0.004910588264465332,3.2980801365298884
76,0.09263959527015686,0.05937330052256584,0.09266753494739532,0.059524744749069214,0.478181928396225,0.05283772572875023,0.05283772572875023,0.05283772572875023,-0.0006172657012939453,3.300920720431204
77,0.09782148897647858,0.04740176349878311,0.09782431274652481,0.054261464625597,0.48280492424964905,0.05511193722486496,0.05511193722486496,0.05511193722486496,0.0025574564933776855,3.299161430139432
78,0.09337986260652542,0.08278815448284149,0.09336588531732559,0.08120815455913544,0.48034754395484924,0.05487475171685219,0.05487475171685219,0.05487475171685219,-0.004056453704833984,3.2980477955135594
79,0.09168782085180283,0.06246697157621384,0.09169356524944305,0.06553872674703598,0.48405712842941284,0.053034424781799316,0.053034424781799316,0.053034424781799316,-0.023674368858337402,3.298948806352826
80,0.0967639610171318,0.081229068338871,0.0967961996793747,0.06420933455228806,0.48143476247787476,0.05762719362974167,0.05762719362974167,0.05762719362974167,-0.02377009391784668,3.3009811706349326
