site_id,n_total,n_train,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,test_loss,epoch
SITE106,52,38,14,60,60,0.1428571492433548,0.7142857313156128,0.05208325386047363,2.142857074737549,2.7255406379699707,2.968668222427368,2.7866973876953125,60
SITE111,55,40,15,32,47,0.2666666805744171,0.5333333611488342,0.3697478771209717,1.8666666746139526,2.309401035308838,2.9619754950205484,2.963564872741699,32
SITE115,67,50,17,42,57,0.1764705926179886,0.529411792755127,-0.6765642166137695,2.588235378265381,3.3077449798583984,2.7550211548805237,2.4804962873458862,42
SITE116,55,41,14,2,17,0.2142857164144516,0.6428571343421936,-0.22606921195983887,2.2142856121063232,3.035504102706909,3.159158706665039,2.8218159675598145,2
SITE117,105,81,24,55,60,0.2916666567325592,0.7916666865348816,0.05676853656768799,1.4583333730697632,2.0310096740722656,2.3143275380134583,2.5318520069122314,55
SITE119,41,29,12,1,16,0.1666666716337204,0.4166666567325592,-0.30927836894989014,2.5833332538604736,3.2532033920288086,3.0901501178741455,3.1098177433013916,1
SITE125,27,19,8,4,19,0.125,0.75,0.07182317972183228,2.125,2.8062429428100586,3.392182469367981,3.1505773067474365,4
SITE127,60,44,16,4,19,0.125,0.375,-1.9249999523162842,3.25,3.8242645263671875,2.8478499253590903,2.6581711769104004,4
SITE128,71,53,18,1,16,0.1666666716337204,0.5,-0.8686267137527466,2.6666667461395264,3.543381929397583,3.153563380241394,2.8478955030441284,1
SITE129,59,44,15,6,21,0.20000000298023224,0.4000000059604645,-0.9525140523910522,3.133333444595337,3.941235065460205,2.9395583470662436,3.1367874145507812,6
SITE132,34,26,8,60,60,0.25,0.75,-0.5764272212982178,2.375,3.657184600830078,3.1688109636306763,2.8705172538757324,60
SITE134,26,17,9,20,35,0.3333333432674408,0.4444444477558136,-1.1050846576690674,2.8888888359069824,3.9157800674438477,3.594831705093384,3.075871706008911,20
SITE156,72,55,17,60,60,0.4117647111415863,0.8823529481887817,0.6371951699256897,1.058823585510254,1.5718104839324951,2.7714874744415283,2.6180455684661865,60
SITE160,34,24,10,20,35,0.20000000298023224,0.6000000238418579,-0.1175616979598999,2.0999999046325684,2.7748873233795166,2.9517067670822144,2.7978692054748535,20
SITE161,56,42,14,60,60,0.3571428656578064,0.6428571343421936,0.2234376072883606,1.6428571939468384,2.251983404159546,2.692538102467855,2.656038522720337,60
SITE165,31,24,7,16,31,0.1428571492433548,0.2857142984867096,-0.6648648977279663,3.142857074737549,3.545620918273926,3.130579948425293,3.2330052852630615,16
SITE167,38,27,11,14,29,0.27272728085517883,0.8181818127632141,0.3693333864212036,1.545454502105713,1.977142095565796,3.082204818725586,2.6136410236358643,14
SITE168,39,29,10,5,20,0.30000001192092896,0.800000011920929,0.16753381490707397,1.7999999523162842,2.8284270763397217,3.1423310041427612,2.950812578201294,5
SITE169,53,39,14,3,18,0.1428571492433548,0.5,-0.046623945236206055,2.2142856121063232,2.57737398147583,2.9691585699717202,2.7157540321350098,3
SITE171,48,34,14,45,60,0.2142857164144516,0.5,-1.0351438522338867,2.7142856121063232,3.605551242828369,2.8339601357777915,2.7562503814697266,45
SITE178,41,29,12,41,56,0.0833333358168602,0.5833333134651184,-0.38829779624938965,2.25,2.692582368850708,2.8678590059280396,2.6943576335906982,41
SITE179,109,82,27,6,21,0.1111111119389534,0.6296296119689941,-0.8030596971511841,2.4814815521240234,3.1914236545562744,2.8907163540522256,2.8622270822525024,6
SITE186,78,59,19,41,56,0.2631579041481018,0.4736842215061188,-0.1440732479095459,2.473684310913086,3.170588493347168,2.9871219992637634,2.8115897178649902,41
SITE193,55,40,15,59,60,0.4000000059604645,0.6000000238418579,-0.18675267696380615,2.2666666507720947,3.386246681213379,3.231468121210734,2.9804468154907227,59
SITE194,80,62,18,60,60,0.2222222238779068,0.5555555820465088,-0.8052326440811157,2.222222328186035,2.7688746452331543,2.60391366481781,2.6969534158706665,60
SITE198,56,42,14,49,60,0.3571428656578064,0.6428571343421936,-0.9221310615539551,2.142857074737549,3.0937724113464355,2.7124153772989907,2.4741575717926025,49
SITE203,143,110,33,60,60,0.27272728085517883,0.5757575631141663,-0.801772952079773,2.6363637447357178,3.588702917098999,2.6242854595184326,2.507310469945272,60
SITE205,89,65,24,1,16,0.125,0.5,-1.7530183792114258,3.3333332538604736,4.173327922821045,3.0278032779693604,2.8447612524032593,1
SITE207,46,34,12,60,60,0.25,0.8333333134651184,-0.4054054021835327,1.5833333730697632,2.3273732662200928,2.5042112668355307,2.3085169792175293,60
SITE208,52,39,13,35,50,0.23076923191547394,0.5384615659713745,-0.3568406105041504,2.615384578704834,3.3741095066070557,3.015506903330485,2.917711019515991,35
SITE209,25,17,8,14,29,0.25,0.75,-0.24770641326904297,1.875,2.524876117706299,2.5765856504440308,2.905565023422241,14
SITE212,27,18,9,30,45,0.2222222238779068,0.3333333432674408,-1.9098937511444092,3.6666667461395264,4.509249687194824,3.359373450279236,3.226926803588867,30
SITE215,143,110,33,46,60,0.3636363744735718,0.5757575631141663,-0.8755452632904053,2.6363637447357178,3.7698967456817627,2.5091958386557445,2.3471035162607827,46
SITE217,60,44,16,53,60,0.3125,0.625,-0.7314814329147339,2.3125,3.41869854927063,2.713558832804362,2.6354689598083496,53
SITE219,60,45,15,60,60,0.3333333432674408,0.4000000059604645,-1.1938774585723877,3.200000047683716,4.1472883224487305,2.6779642899831138,3.0232558250427246,60
SITE229,51,37,14,2,17,0.0714285746216774,0.4285714328289032,-0.49742281436920166,3.0,3.443420171737671,3.287921667098999,3.287341356277466,2
SITE230,35,24,11,35,50,0.3636363744735718,0.5454545617103577,-0.43819332122802734,2.6363637447357178,3.872983455657959,3.102909803390503,3.106227397918701,35
