predicted,truth,output,top,path
1,1,"[0.1480, 0.2791, 0.2234, 0.0871, 0.1013, 0.0912, 0.0286, 0.0268, 0.0132, 0.0014]",0.2790558934211731,2025-03-31-13-29-12/SITE383_ORNT215_VIS2-25mi.png
3,7,"[0.0379, 0.1139, 0.1557, 0.1866, 0.1656, 0.1332, 0.1109, 0.0749, 0.0161, 0.0051]",0.18663406372070312,2024-08-02-10-36-13/SITE45_ORNT290_VIS8mi.png
0,0,"[0.2880, 0.2708, 0.1488, 0.1318, 0.0632, 0.0319, 0.0238, 0.0320, 0.0039, 0.0058]",0.28804126381874084,2025-03-29-15-28-57/SITE198_ORNT80_VIS1-25mi.png
9,0,"[0.0322, 0.0510, 0.1231, 0.1132, 0.0982, 0.0957, 0.1073, 0.1368, 0.0260, 0.2164]",0.216378316283226,2025-01-28-16-10-28/SITE132_ORNT305_VIS1mi.png
8,5,"[0.0129, 0.0330, 0.1039, 0.0692, 0.1166, 0.1457, 0.0718, 0.1429, 0.1736, 0.1305]",0.17360037565231323,2025-02-02-12-13-03/SITE325_ORNT280_VIS6mi.png
9,7,"[0.0162, 0.0205, 0.0566, 0.0359, 0.0293, 0.0405, 0.0322, 0.0592, 0.0163, 0.6931]",0.6931261420249939,2025-02-10-14-47-56/SITE268_ORNT355_VIS8mi.png
5,7,"[0.0257, 0.0898, 0.1620, 0.0604, 0.1577, 0.2049, 0.0483, 0.0780, 0.1582, 0.0148]",0.20493696630001068,2025-02-01-12-44-07/SITE332_ORNT155_VIS8mi.png
3,2,"[0.0256, 0.0612, 0.1182, 0.1636, 0.1591, 0.1311, 0.1433, 0.1425, 0.0310, 0.0245]",0.1636330485343933,2024-09-07-11-42-21/SITE421_ORNT240_VIS3mi.png
8,8,"[0.0019, 0.0096, 0.0140, 0.0051, 0.0293, 0.0972, 0.0263, 0.0094, 0.7981, 0.0092]",0.7980550527572632,2025-03-05-12-08-53/SITE528_ORNT235_VIS9mi.png
8,8,"[0.0004, 0.0018, 0.0032, 0.0023, 0.0043, 0.0200, 0.0139, 0.0047, 0.8647, 0.0848]",0.8646759390830994,2024-06-03-13-44-33/SITE522_ORNT270_VIS9mi.png
8,8,"[0.0028, 0.0116, 0.0354, 0.0327, 0.0720, 0.1352, 0.0663, 0.0771, 0.5302, 0.0367]",0.530231773853302,2024-10-13-15-24-41/SITE471_ORNT255_VIS9mi.png
