epoch,accuracy,precision,recall,F1,AUC,expectedCE,maxCE,RMSCE,QWK,loss
22,0.32519036531448364,0.3123895823955536,0.32513663172721863,0.31024646759033203,0.7478042840957642,0.015363904647529125,0.10089623928070068,0.025712529197335243,0.5866655707359314,1.8480542597633536
23,0.33343908190727234,0.322790265083313,0.3334295153617859,0.32088208198547363,0.7530536651611328,0.012902595102787018,0.07389196753501892,0.01979167014360428,0.5962981581687927,1.8207554958395142
24,0.341053307056427,0.33162209391593933,0.3410448133945465,0.32944804430007935,0.7579994201660156,0.016115253791213036,0.06636101007461548,0.020032135769724846,0.6024917364120483,1.8047507852063764
25,0.35829102993011475,0.35085415840148926,0.35830315947532654,0.3470305800437927,0.7646965384483337,0.011303981766104698,0.0740618109703064,0.016874337568879128,0.6132136583328247,1.7726344121289135
26,0.34940779209136963,0.3390783667564392,0.34939685463905334,0.33837905526161194,0.7606350183486938,0.014609143137931824,0.058013319969177246,0.0187561996281147,0.6139470934867859,1.7694957746466997
27,0.3692893385887146,0.364810585975647,0.36925259232521057,0.3599552512168884,0.7695026397705078,0.015701178461313248,0.09503370523452759,0.0218664538115263,0.6176905035972595,1.7448229583991968
28,0.37108713388442993,0.36511898040771484,0.3710455298423767,0.3619440793991089,0.7720853090286255,0.011204743757843971,0.13015532493591309,0.01943316124379635,0.6165827512741089,1.732349407451003
29,0.3772208094596863,0.37329596281051636,0.37722888588905334,0.3687994182109833,0.7765629291534424,0.012666309252381325,0.12114500999450684,0.020482374355196953,0.6277260780334473,1.7056792740491038
30,0.3835659921169281,0.37836378812789917,0.3835431933403015,0.37524959444999695,0.7782107591629028,0.015604961663484573,0.09079809486865997,0.023084856569767,0.6277964115142822,1.6848114488895378
31,0.3949873149394989,0.39340731501579285,0.39495426416397095,0.38846349716186523,0.784466564655304,0.014323202893137932,0.07550042867660522,0.021132541820406914,0.6416322588920593,1.6549299953350949
32,0.403553307056427,0.40146464109420776,0.4035438597202301,0.3962634205818176,0.7838622331619263,0.0203172005712986,0.10878705978393555,0.028070848435163498,0.6418584585189819,1.6351438534844762
33,0.4084179401397705,0.40955933928489685,0.4084220826625824,0.40313854813575745,0.7853626012802124,0.012975111603736877,0.050130605697631836,0.01962367258965969,0.6393787860870361,1.6280509165902621
34,0.4160321354866028,0.4147736430168152,0.415982186794281,0.41063785552978516,0.7876268625259399,0.01380612887442112,0.1305103600025177,0.019177764654159546,0.641685962677002,1.617146629871653
35,0.42332911491394043,0.42152589559555054,0.4233396649360657,0.41770148277282715,0.7870098352432251,0.017155181616544724,0.20213934779167175,0.021518951281905174,0.6528893709182739,1.5883688064396075
36,0.4344331622123718,0.43335166573524475,0.43438443541526794,0.4305129647254944,0.7937501668930054,0.016005849465727806,0.20476867258548737,0.02093365229666233,0.661118745803833,1.5651995614297096
37,0.4482868015766144,0.4475131034851074,0.448228120803833,0.4434906840324402,0.7987701892852783,0.021431701257824898,0.12867777049541473,0.026573969051241875,0.6594931483268738,1.540896720894298
38,0.4529399275779724,0.45233654975891113,0.4528951048851013,0.4489777684211731,0.8017354011535645,0.012958177365362644,0.13080714643001556,0.018452448770403862,0.6772094964981079,1.5176499983179175
39,0.46679356694221497,0.4698679447174072,0.4668135643005371,0.46448248624801636,0.8054537773132324,0.01738726906478405,0.13294515013694763,0.023042447865009308,0.6677126884460449,1.4951141137762103
40,0.46869713068008423,0.470060259103775,0.4686567783355713,0.4658316969871521,0.7987852692604065,0.018902234733104706,0.13024595379829407,0.02273932285606861,0.6784321069717407,1.491273731043698
41,0.47440779209136963,0.47700804471969604,0.47442418336868286,0.4726201891899109,0.8046275973320007,0.01569215953350067,0.12813808023929596,0.023097069934010506,0.6874776482582092,1.462299258777534
42,0.48329102993011475,0.4871395230293274,0.48329323530197144,0.4817159175872803,0.807867169380188,0.011881791986525059,0.2009296864271164,0.01599845290184021,0.6951220631599426,1.4269377841360467
43,0.4922800362110138,0.49428659677505493,0.49233466386795044,0.49015021324157715,0.8111283183097839,0.01933581940829754,0.13264185190200806,0.023659490048885345,0.69780433177948,1.4183721591776797
44,0.5039128661155701,0.5066278576850891,0.5039398670196533,0.5026403665542603,0.812048077583313,0.02086426131427288,0.12768962979316711,0.023171765729784966,0.7036364078521729,1.3952515775782215
45,0.5061336755752563,0.5101100206375122,0.5061119794845581,0.5053394436836243,0.8136054277420044,0.01798788644373417,0.033496856689453125,0.02038884535431862,0.6998893022537231,1.3633956675198682
46,0.5152284502983093,0.5184354186058044,0.515229344367981,0.5146490335464478,0.818415641784668,0.016278712078928947,0.13187426328659058,0.020983021706342697,0.6969711780548096,1.3383860925934248
47,0.5251691937446594,0.5281774997711182,0.5251368284225464,0.5244624018669128,0.8179489970207214,0.01849311776459217,0.12969452142715454,0.02230597659945488,0.7120295763015747,1.3353360511123018
48,0.5182952880859375,0.5200456380844116,0.518320620059967,0.5170139074325562,0.8165732622146606,0.020831063389778137,0.36841946840286255,0.025521982461214066,0.7054717540740967,1.3467407324390765
49,0.5311971306800842,0.5333542823791504,0.5311955213546753,0.5305407643318176,0.8205529451370239,0.021585946902632713,0.3731228709220886,0.030582750216126442,0.7163766622543335,1.304482416150532
50,0.5471658110618591,0.550495445728302,0.5471946001052856,0.5472420454025269,0.823940098285675,0.013018305413424969,0.13267600536346436,0.01711284928023815,0.7274876832962036,1.2679197623846683
51,0.5456852912902832,0.5488061904907227,0.5456863641738892,0.545430064201355,0.8219210505485535,0.015073171816766262,0.36931586265563965,0.0237776730209589,0.7330648899078369,1.274414099412523
52,0.5492808818817139,0.5524534583091736,0.549295961856842,0.5493648648262024,0.8238232731819153,0.02111193910241127,0.050103068351745605,0.025213483721017838,0.7293853759765625,1.2509558643584735
53,0.5599619150161743,0.5631405115127563,0.5599326491355896,0.5600236058235168,0.8247591257095337,0.01727251149713993,0.0721173882484436,0.02392006292939186,0.7327449321746826,1.242436773633795
54,0.5690566897392273,0.5714393854141235,0.5691012144088745,0.5688473582267761,0.8293489217758179,0.017450926825404167,0.05152207612991333,0.022115714848041534,0.7415028214454651,1.2138118464026955
55,0.5729695558547974,0.5755378007888794,0.5729509592056274,0.5728141665458679,0.829177737236023,0.01881825365126133,0.13027018308639526,0.024353068321943283,0.7395683526992798,1.1922656141360202
56,0.5788916945457458,0.5823513269424438,0.5788971185684204,0.5795677900314331,0.8260746002197266,0.018021099269390106,0.06328243017196655,0.023787472397089005,0.7528179883956909,1.1777390161444088
57,0.5929568409919739,0.5955432653427124,0.5929599404335022,0.5926948189735413,0.8339266777038574,0.018084855750203133,0.0401456356048584,0.02176825888454914,0.7551367282867432,1.150955901079371
58,0.5961294174194336,0.5969303846359253,0.596138060092926,0.5955711603164673,0.8334221839904785,0.026567112654447556,0.12528632581233978,0.03214958310127258,0.7550338506698608,1.1387649679244478
59,0.6013113260269165,0.6048985123634338,0.6013780832290649,0.6019961833953857,0.8344343304634094,0.0207853801548481,0.04722107946872711,0.0240608099848032,0.7592251300811768,1.1132257722961116
60,0.6013113260269165,0.603742778301239,0.6012853384017944,0.6015329360961914,0.8322380185127258,0.023228904232382774,0.1256311982870102,0.02702360413968563,0.7550601363182068,1.1312364213256871
61,0.6083967685699463,0.6108120679855347,0.6084405183792114,0.6086037158966064,0.8359946012496948,0.019659990444779396,0.05764490365982056,0.02448984421789646,0.7570948004722595,1.1082973510985041
62,0.6137902140617371,0.6165502667427063,0.613796055316925,0.6143441200256348,0.8390509486198425,0.020738909021019936,0.05637490749359131,0.026296129450201988,0.7603119015693665,1.0963252849889484
63,0.6252114772796631,0.6272937655448914,0.6251981258392334,0.6254843473434448,0.8374195098876953,0.022882582619786263,0.03657013177871704,0.02460491843521595,0.7706071734428406,1.0636599465271743
64,0.6275380849838257,0.6301687955856323,0.6274998784065247,0.6278948187828064,0.843766987323761,0.02282087691128254,0.04425424337387085,0.025335459038615227,0.77744060754776,1.056623114471508
65,0.6356810331344604,0.6369897127151489,0.6357018351554871,0.6355167627334595,0.843090832233429,0.021433521062135696,0.060928404331207275,0.026019347831606865,0.7772672176361084,1.0451030916772317
66,0.6391708850860596,0.6414418816566467,0.639141857624054,0.6396802663803101,0.8404820561408997,0.0182996466755867,0.05829598009586334,0.02256082184612751,0.7798820734024048,1.0333580201249042
67,0.6514382362365723,0.6535111665725708,0.651482105255127,0.6517861485481262,0.8455279469490051,0.020394034683704376,0.052811503410339355,0.023603584617376328,0.7885950803756714,0.9910902035014479
68,0.6549280881881714,0.6560589075088501,0.6549206972122192,0.655015230178833,0.8446041345596313,0.0196306761354208,0.05517023801803589,0.022715909406542778,0.7869453430175781,0.9803724325752088
69,0.6559855937957764,0.657794713973999,0.6559954285621643,0.6563255190849304,0.8401067852973938,0.021793175488710403,0.0581628680229187,0.02674049511551857,0.7901811599731445,0.9854504798370372
70,0.6602157354354858,0.6623369455337524,0.6601820588111877,0.6607764959335327,0.8443269729614258,0.024830251932144165,0.06895148754119873,0.02924097143113613,0.7860884070396423,0.9818840862934157
71,0.674069344997406,0.675284743309021,0.6740702390670776,0.6742039322853088,0.8458046913146973,0.021594088524580002,0.06133253872394562,0.02573883906006813,0.8059237003326416,0.9443487136194542
72,0.6726945638656616,0.6746237277984619,0.6727260947227478,0.6730731129646301,0.8498695492744446,0.022296268492937088,0.06896024942398071,0.026871036738157272,0.8003963232040405,0.9497986589944506
73,0.6717427968978882,0.6727781295776367,0.6717634201049805,0.6717934012413025,0.8453726768493652,0.025398431345820427,0.06117182970046997,0.03031364269554615,0.7847161293029785,0.9377564312086485
74,0.6809433102607727,0.6821233034133911,0.6809446811676025,0.6811881065368652,0.8516800999641418,0.024524282664060593,0.08354981243610382,0.02887263521552086,0.8074254989624023,0.9307469040810961
75,0.6902495622634888,0.691522479057312,0.6902573704719543,0.6903430223464966,0.8473861813545227,0.021997224539518356,0.112293541431427,0.026174386963248253,0.8035388588905334,0.896816270555135
76,0.6995558142662048,0.7012056112289429,0.699563205242157,0.699912428855896,0.8511202931404114,0.02462320774793625,0.16633984446525574,0.029141709208488464,0.8191575407981873,0.8627303507424853
77,0.6931049227714539,0.6938165426254272,0.6930986642837524,0.6930707097053528,0.8564876317977905,0.024796241894364357,0.06492811441421509,0.028585532680153847,0.8130192160606384,0.8874108443153276
78,0.7038916945457458,0.7055066823959351,0.7038716077804565,0.7043647170066833,0.8530934453010559,0.023709861561655998,0.12228500843048096,0.028393151238560677,0.8235431909561157,0.8511472548123349
79,0.7070642709732056,0.7082251310348511,0.7070876359939575,0.7071741223335266,0.8508504033088684,0.017366105690598488,0.06664343178272247,0.020674359053373337,0.8186787366867065,0.8474851833331808
80,0.7107656598091125,0.7116665840148926,0.7107362151145935,0.7109001278877258,0.8470745086669922,0.023929305374622345,0.05759996175765991,0.028061823919415474,0.8097950220108032,0.8480072356319269
