predicted,truth,output,top,path
0,1,"[0.2781, 0.2524, 0.1188, 0.1451, 0.0905, 0.0410, 0.0399, 0.0251, 0.0055, 0.0036]",0.27810603380203247,2024-08-15-16-44-48/SITE437_ORNT340_VIS2-5mi.png
5,1,"[0.0592, 0.1083, 0.1232, 0.1356, 0.1299, 0.1581, 0.1089, 0.1004, 0.0222, 0.0541]",0.15813082456588745,2024-07-14-16-38-50/SITE178_ORNT300_VIS2mi.png
7,6,"[0.0116, 0.0242, 0.0285, 0.1132, 0.1223, 0.1291, 0.2007, 0.2025, 0.0463, 0.1215]",0.20247900485992432,2024-08-26-16-02-03/SITE411_ORNT75_VIS7mi.png
9,9,"[0.0271, 0.0244, 0.0310, 0.0674, 0.1318, 0.1046, 0.1046, 0.2209, 0.0342, 0.2541]",0.25407129526138306,2025-04-07-16-10-10/SITE587_ORNT280_VIS10+mi.png
5,5,"[0.0636, 0.0801, 0.1523, 0.0988, 0.0949, 0.2338, 0.1248, 0.0857, 0.0507, 0.0153]",0.23376533389091492,2024-07-24-16-43-44/SITE111_ORNT246_VIS6mi.png
0,1,"[0.2370, 0.2261, 0.1280, 0.1411, 0.0963, 0.0578, 0.0545, 0.0410, 0.0122, 0.0061]",0.23702827095985413,2024-07-27-10-27-08/SITE132_ORNT141_VIS2mi.png
8,8,"[0.0257, 0.0347, 0.0622, 0.0282, 0.0918, 0.1286, 0.0440, 0.0874, 0.3972, 0.1002]",0.3972228169441223,2024-07-26-10-22-16/SITE534_ORNT225_VIS9mi.png
9,4,"[0.0193, 0.0161, 0.0516, 0.0474, 0.0738, 0.1026, 0.1290, 0.1662, 0.0616, 0.3324]",0.33241552114486694,2025-02-01-17-30-02/SITE546_ORNT40_VIS5mi.png
0,3,"[0.3881, 0.2533, 0.0989, 0.1117, 0.0608, 0.0292, 0.0291, 0.0220, 0.0050, 0.0019]",0.3880555033683777,2025-03-29-15-28-57/SITE15_ORNT90_VIS4mi.png
5,2,"[0.0496, 0.0710, 0.1006, 0.1393, 0.1416, 0.1680, 0.0819, 0.1040, 0.1327, 0.0112]",0.16799397766590118,2024-10-08-11-05-48/SITE360_ORNT115_VIS3mi.png
5,7,"[0.0646, 0.0956, 0.1161, 0.0947, 0.1132, 0.2048, 0.0665, 0.0964, 0.1269, 0.0212]",0.20477834343910217,2024-06-07-11-09-12/SITE397_ORNT270_VIS8mi.png
9,5,"[0.0226, 0.0157, 0.0387, 0.0480, 0.0852, 0.0926, 0.1324, 0.1503, 0.0435, 0.3709]",0.37093204259872437,2024-10-06-17-04-59/SITE593_ORNT110_VIS6mi.png
8,2,"[0.0018, 0.0041, 0.0084, 0.0030, 0.0168, 0.0481, 0.0203, 0.0284, 0.6378, 0.2313]",0.6377519369125366,2025-04-16-13-54-24/SITE366_ORNT200_VIS3mi.png
8,8,"[0.0056, 0.0200, 0.0425, 0.0695, 0.0923, 0.1256, 0.1046, 0.1539, 0.3696, 0.0165]",0.3695935010910034,2024-10-15-10-59-57/SITE407_ORNT215_VIS9mi.png
3,6,"[0.0194, 0.0413, 0.0677, 0.1818, 0.1508, 0.1473, 0.1483, 0.1628, 0.0608, 0.0199]",0.1817598044872284,2024-07-14-16-38-50/SITE30_ORNT345_VIS7mi.png
3,6,"[0.1187, 0.1832, 0.1186, 0.1956, 0.1281, 0.0950, 0.0672, 0.0667, 0.0156, 0.0114]",0.19561760127544403,2024-07-28-13-48-26/SITE25_ORNT150_VIS7mi.png
1,1,"[0.1260, 0.2941, 0.1510, 0.2054, 0.0906, 0.0491, 0.0452, 0.0318, 0.0023, 0.0045]",0.2940680682659149,2024-06-07-15-28-05/SITE620_ORNT225_VIS2mi.png
1,6,"[0.1526, 0.2101, 0.1403, 0.1867, 0.1133, 0.0723, 0.0602, 0.0473, 0.0085, 0.0085]",0.21014221012592316,2025-04-01-16-59-16/SITE561_ORNT145_VIS7mi.png
2,3,"[0.0975, 0.1579, 0.1590, 0.1510, 0.1243, 0.0865, 0.0976, 0.0991, 0.0132, 0.0139]",0.1589723527431488,2024-07-26-10-22-16/SITE203_ORNT70_VIS4mi.png
1,0,"[0.2406, 0.2614, 0.1235, 0.1616, 0.0932, 0.0438, 0.0408, 0.0268, 0.0050, 0.0033]",0.26139339804649353,2025-02-16-12-49-10/SITE593_ORNT10_VIS1-5mi.png
5,3,"[0.0583, 0.1015, 0.1206, 0.1376, 0.1213, 0.1515, 0.1235, 0.1145, 0.0385, 0.0326]",0.1515493243932724,2024-05-09-16-15-37/SITE125_ORNT190_VIS4mi.png
7,6,"[0.0326, 0.0586, 0.0773, 0.1128, 0.1459, 0.1585, 0.1361, 0.1699, 0.0310, 0.0772]",0.1699276715517044,2024-07-29-17-46-25/SITE692_ORNT205_VIS7mi.png
1,5,"[0.2048, 0.2355, 0.1319, 0.1569, 0.1019, 0.0648, 0.0412, 0.0455, 0.0120, 0.0055]",0.2354598343372345,2024-05-08-14-34-39/SITE388_ORNT115_VIS6mi.png
1,3,"[0.1946, 0.2417, 0.1298, 0.1807, 0.1055, 0.0574, 0.0442, 0.0345, 0.0064, 0.0052]",0.24168570339679718,2024-08-02-13-37-25/SITE45_ORNT290_VIS4mi.png
1,3,"[0.2385, 0.2504, 0.1855, 0.1037, 0.0763, 0.0474, 0.0373, 0.0507, 0.0050, 0.0052]",0.25037041306495667,2025-01-23-15-05-27/SITE156_ORNT294_VIS4mi.png
1,4,"[0.1816, 0.2136, 0.1336, 0.1887, 0.1109, 0.0634, 0.0540, 0.0391, 0.0076, 0.0073]",0.21362563967704773,2024-07-05-14-33-31/SITE86_ORNT239_VIS5mi.png
0,2,"[0.1888, 0.1801, 0.1832, 0.1171, 0.0939, 0.0776, 0.0547, 0.0814, 0.0117, 0.0115]",0.1888243556022644,2025-02-04-15-47-48/SITE20_ORNT226_VIS3mi.png
6,6,"[0.0059, 0.0111, 0.0127, 0.0450, 0.0542, 0.2166, 0.2836, 0.0809, 0.1219, 0.1680]",0.28364813327789307,2024-06-16-19-09-40/SITE22_ORNT0_VIS7mi.png
9,5,"[0.0151, 0.0104, 0.0210, 0.0354, 0.0804, 0.0800, 0.0927, 0.1698, 0.0541, 0.4412]",0.4412272870540619,2024-08-02-13-37-25/SITE581_ORNT350_VIS6mi.png
3,3,"[0.0408, 0.0791, 0.1002, 0.1814, 0.1402, 0.1193, 0.1211, 0.1366, 0.0353, 0.0461]",0.18142235279083252,2024-10-11-15-41-13/SITE75_ORNT170_VIS4mi.png
9,9,"[0.0310, 0.0427, 0.0487, 0.0750, 0.1095, 0.1358, 0.1303, 0.1483, 0.0444, 0.2342]",0.23419922590255737,2025-02-05-13-59-56/SITE834_ORNT220_VIS10+mi.png
8,9,"[0.0055, 0.0179, 0.0589, 0.0364, 0.0766, 0.1779, 0.0972, 0.0892, 0.4318, 0.0086]",0.43180686235427856,2024-04-30-13-21-52/SITE533_ORNT120_VIS15mi.png
4,9,"[0.0677, 0.1215, 0.0972, 0.1351, 0.1559, 0.1447, 0.0950, 0.1049, 0.0494, 0.0287]",0.15586639940738678,2025-01-28-16-10-28/SITE639_ORNT270_VIS10+mi.png
