site_id,n_total,n_train,n_val,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,val_loss,test_loss,epoch
SITE117,105,60,16,29,11,26,0.2068965584039688,0.6206896305084229,-1.1940786838531494,2.344827651977539,3.0850026607513428,1.863118290901184,2.0472216606140137,1.9673519730567932,11
SITE119,41,24,7,10,1,16,0.30000001192092896,0.5,-1.5318760871887207,2.9000000953674316,3.7282702922821045,2.145074248313904,3.0895631313323975,2.0831544399261475,1
SITE125,27,19,5,3,1,16,0.6666666865348816,0.6666666865348816,-0.5,2.3333332538604736,4.041451930999756,2.54529070854187,2.5552024841308594,1.4179401397705078,1
SITE127,60,31,10,19,37,52,0.10526315867900848,0.4736842215061188,-3.213043689727783,3.0,3.663475513458252,1.7948682308197021,2.119946002960205,2.4878114461898804,37
SITE128,71,36,10,25,45,60,0.1599999964237213,0.5199999809265137,-0.6527777910232544,2.4000000953674316,3.085449695587158,1.9753475586573284,1.6737463474273682,2.2544033527374268,45
SITE129,59,30,6,23,1,16,0.1304347813129425,0.43478259444236755,-2.026315689086914,3.3478260040283203,4.091348171234131,2.107756733894348,3.069019317626953,2.4784425497055054,1
SITE132,34,20,2,12,1,16,0.0,0.5833333134651184,-1.7217462062835693,3.9166667461395264,4.924428939819336,2.4865102767944336,2.589247465133667,2.4568428993225098,1
SITE134,26,18,3,5,1,16,0.0,0.0,-4.6914896965026855,4.199999809265137,4.626013278961182,1.8931992053985596,0.8025421500205994,2.4135453701019287,1
SITE156,72,41,9,22,1,16,0.3181818127632141,0.4545454680919647,-0.590361475944519,2.454545497894287,3.1333978176116943,2.1910297870635986,2.348065137863159,2.220418334007263,1
SITE160,34,18,6,10,15,30,0.20000000298023224,0.699999988079071,-0.9298245906829834,2.200000047683716,2.966479539871216,2.1968223452568054,1.9356297254562378,1.9211097955703735,15
SITE161,56,29,9,18,15,30,0.2777777910232544,0.5555555820465088,-0.34806036949157715,2.055555582046509,2.778888702392578,1.5881818532943726,1.8397881984710693,2.3944578170776367,15
SITE165,31,13,6,12,1,16,0.0833333358168602,0.5833333134651184,-0.4545454978942871,2.6666667461395264,3.0550503730773926,2.129732131958008,1.6526960134506226,2.2652039527893066,1
SITE167,38,21,4,13,1,16,0.23076923191547394,0.6153846383094788,-0.9756382703781128,2.230769157409668,3.174417018890381,2.3759851455688477,3.057007074356079,2.1992621421813965,1
SITE168,39,17,7,15,3,18,0.20000000298023224,0.46666666865348816,-1.1198697090148926,3.5333333015441895,4.494441032409668,1.8507668375968933,3.21604061126709,2.1118826866149902,3
SITE169,53,30,8,15,2,17,0.4000000059604645,0.6000000238418579,-0.5079365968704224,2.0,2.756809711456299,2.012666344642639,1.9399458169937134,1.8391000032424927,2
SITE171,48,22,9,17,1,16,0.29411765933036804,0.529411792755127,-1.1914780139923096,2.7647058963775635,3.749509811401367,2.2354750633239746,2.5048208236694336,2.1732583045959473,1
SITE178,41,23,7,11,1,16,0.3636363744735718,0.7272727489471436,-0.10470080375671387,1.545454502105713,2.0670576095581055,2.409109115600586,2.6902623176574707,2.1684188842773438,1
SITE179,109,59,18,32,3,18,0.1875,0.59375,-0.010204076766967773,2.0625,2.4874684810638428,2.1440407633781433,2.118369936943054,2.1996028423309326,3
SITE186,78,45,9,24,4,19,0.125,0.4166666567325592,-1.1140425205230713,3.5,4.153311729431152,1.8838659922281902,2.4690682888031006,2.253251552581787,4
SITE193,55,31,5,19,5,20,0.15789473056793213,0.6315789222717285,-0.7937968969345093,2.8947367668151855,3.8182387351989746,1.9911410808563232,2.2020270824432373,3.0609946250915527,5
SITE194,80,41,12,27,32,47,0.2222222238779068,0.7407407164573669,-0.22247064113616943,1.9259259700775146,2.4494898319244385,1.6834254662195842,1.30412757396698,2.2277198433876038,32
SITE198,56,29,6,21,2,17,0.2857142984867096,0.6190476417541504,-1.1268916130065918,2.095238208770752,2.8784916400909424,1.9164924621582031,2.6298046112060547,2.036578416824341,2
SITE203,143,87,16,40,31,46,0.375,0.7749999761581421,0.3884391784667969,1.475000023841858,2.162174940109253,1.8881470362345378,1.6170761585235596,1.673693339029948,31
